pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,slot_sequence,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
45,4,17,3,649,0,0,0,12,12,99999,0,0,1817,0.488,5.856,0.5,0.5
45,4,18,3,452,0,0,0,144,144,99999,0,0,1818,0.084,12.096,0.5,0.5
45,4,19,3,41,0,0,0,48,48,99999,0,0,1819,0.084,4.032,0.4,0.4
45,4,20,3,577,0,0,0,12,12,99999,0,0,1820,0.078,0.936,0.5,0.5
45,4,21,3,47,0,0,0,10,10,99999,0,0,1821,0.181,1.81,0.4,0.4
45,4,22,3,97,0,0,0,48,48,99999,0,0,1822,0.3,14.4,0.4,0.4
45,4,23,3,908,0,0,0,30,30,99999,0,0,1823,0.103,3.09,0.5,0.5
45,4,24,3,63,0,0,0,30,30,99999,0,0,1824,0.108,3.24,0.4,0.4
45,4,25,3,909,0,0,0,30,30,99999,0,0,1825,0.135,4.05,0.5,0.5
45,4,26,3,1146,0,0,0,72,72,99999,0,0,1826,0.187,13.464,0.5,0.5
45,4,27,3,317,0,0,0,24,24,99999,0,0,1827,0.587,14.088,0.5,0.5
45,4,28,3,203,0,0,0,24,24,99999,0,0,1828,0.62,14.88,0.5,0.5
45,4,29,3,556,0,0,0,10,10,99999,0,0,1829,0.381,3.81,0.5,0.5
45,4,30,3,2203,0,0,0,24,24,99999,0,0,1830,0.625,15.0,0.6,0.6
45,4,31,3,1860,0,0,0,12,12,99999,0,0,1831,0.316,3.792,0.6,0.6
45,4,32,3,511,0,0,0,16,16,99999,0,0,1832,0.675,10.8,0.5,0.5
45,4,33,3,5005,0,0,0,144,144,99999,0,0,1833,0.042,6.048,0.6,0.6
45,4,34,3,850,0,0,0,12,12,99999,0,0,1834,0.15,1.8,0.5,0.5
45,4,35,3,893,0,0,0,12,12,99999,0,0,1835,0.144,1.728,0.5,0.5
45,4,36,3,4760,0,0,0,72,72,99999,0,0,1836,0.207,14.904,0.6,0.6
45,4,37,3,2507,0,0,0,24,24,99999,0,0,1837,0.2,4.8,0.6,0.6
45,4,38,3,87,0,0,0,48,48,99999,0,0,1838,0.417,20.016,0.4,0.4
45,4,39,3,4962,0,0,0,24,24,99999,0,0,1839,0.038,0.912,0.6,0.6
46,4,0,3,2921,0,0,0,24,24,99999,0,0,1840,0.199,4.776,0.6,0.6
46,4,1,3,37,0,0,0,12,12,99999,0,0,1841,0.081,0.972,0.4,0.4
46,4,2,3,4324,0,0,0,60,60,99999,0,0,1842,0.18,10.8,0.6,0.6
46,4,3,3,4330,0,0,0,120,120,99999,0,0,1843,0.139,16.68,0.6,0.6
46,4,4,3,670,0,0,0,24,24,99999,0,0,1844,0.32,7.68,0.5,0.5
46,4,5,3,1769,0,0,0,12,12,99999,0,0,1845,1.108,13.296,0.6,0.6
46,4,6,3,2159,0,0,0,12,12,99999,0,0,1846,0.703,8.436,0.6,0.6
46,4,7,3,102,0,0,0,48,48,99999,0,0,1847,0.361,17.328,0.4,0.4
46,4,8,3,856,0,0,0,8,8,99999,0,0,1848,0.266,2.128,0.5,0.5
46,4,9,3,248,0,0,0,72,72,99999,0,0,1849,0.272,19.584,0.5,0.5
46,4,10,3,463,0,0,0,12,12,99999,0,0,1850,0.767,9.204,0.5,0.5
46,4,11,3,850,0,0,0,12,12,99999,0,0,1851,0.15,1.8,0.5,0.5
46,4,12,3,582,0,0,0,12,12,99999,0,0,1852,0.327,3.924,0.5,0.5
46,4,13,3,883,0,0,0,30,30,99999,0,0,1853,0.104,3.12,0.5,0.5
46,4,14,3,1850,0,0,0,12,12,99999,0,0,1854,0.249,2.988,0.6,0.6
46,4,15,3,428,0,0,0,12,12,99999,0,0,1855,1.004,12.048,0.5,0.5
46,4,16,3,761,0,0,0,60,60,99999,0,0,1856,0.057,3.42,0.5,0.5
46,4,17,3,1985,0,0,0,6,6,99999,0,0,1857,1.617,9.702,0.6,0.6
46,4,18,3,4964,0,0,0,24,24,99999,0,0,1858,0.056,1.344,0.6,0.6
46,4,19,3,748,0,0,0,20,20,99999,0,0,1859,0.081,1.62,0.5,0.5
46,4,20,3,4671,0,0,0,24,24,99999,0,0,1860,0.532,12.768,0.6,0.6
46,4,21,3,2221,0,0,0,18,18,99999,0,0,1861,0.575,10.35,0.6,0.6
46,4,22,3,461,0,0,0,12,12,99999,0,0,1862,1.177,14.124,0.5,0.5
46,4,23,3,3334,0,0,0,108,108,99999,0,0,1863,0.025,2.7,0.6,0.6
46,4,24,3,4049,0,0,0,12,12,99999,0,0,1864,0.181,2.172,0.6,0.6
46,4,25,3,3117,0,0,0,48,48,99999,0,0,1865,0.105,5.04,0.6,0.6
46,4,26,3,8,0,0,0,6,6,99999,0,0,1866,2.16,12.96,0.4,0.4
46,4,27,3,607,0,0,0,5,5,99999,0,0,1867,0.31,1.55,0.5,0.5
46,4,28,3,3188,0,0,0,48,48,99999,0,0,1868,0.182,8.736,0.6,0.6
46,4,29,3,4817,0,0,0,96,96,99999,0,0,1869,0.219,21.024,0.6,0.6
46,4,30,3,538,0,0,0,6,6,99999,0,0,1870,0.382,2.292,0.5,0.5
46,4,31,3,53,0,0,0,30,30,99999,0,0,1871,0.118,3.54,0.4,0.4
46,4,32,3,310,0,0,0,24,24,99999,0,0,1872,0.534,12.816,0.5,0.5
46,4,33,3,617,0,0,0,10,10,99999,0,0,1873,0.303,3.03,0.5,0.5
46,4,34,3,480,0,0,0,18,18,99999,0,0,1874,0.65,11.7,0.5,0.5
46,4,35,3,36,0,0,0,6,6,99999,0,0,1875,0.43,2.58,0.4,0.4
46,4,36,3,135,0,0,0,168,168,99999,0,0,1876,0.142,23.856,0.5,0.5
46,4,37,3,420,0,0,0,6,6,99999,0,0,1877,1.923,11.538,0.5,0.5
46,4,38,3,1106,0,0,0,48,48,99999,0,0,1878,0.403,19.344,0.5,0.5
46,4,39,3,872,0,0,0,12,12,99999,0,0,1879,0.134,1.608,0.5,0.5
47,4,0,3,2028,0,0,0,18,18,99999,0,0,1880,0.41,7.38,0.6,0.6
47,4,1,3,507,0,0,0,12,12,99999,0,0,1881,0.12,1.44,0.5,0.5
47,4,2,3,3980,0,0,0,12,12,99999,0,0,1882,0.131,1.572,0.6,0.6
47,4,3,3,863,0,0,0,12,12,99999,0,0,1883,0.25,3.0,0.5,0.5
47,4,4,3,4068,0,0,0,48,48,99999,0,0,1884,0.315,15.12,0.6,0.6
47,4,5,3,314,0,0,0,24,24,99999,0,0,1885,0.645,15.48,0.5,0.5
47,4,6,3,398,0,0,0,6,6,99999,0,0,1886,1.643,9.858,0.5,0.5
47,4,7,3,3534,0,0,0,12,12,99999,0,0,1887,0.286,3.432,0.6,0.6
47,4,8,3,2025,0,0,0,8,8,99999,0,0,1888,2.025,16.2,0.6,0.6
47,4,9,3,3530,0,0,0,24,24,99999,0,0,1889,0.098,2.352,0.6,0.6
47,4,10,3,210,0,0,0,12,12,99999,0,0,1890,1.319,15.828,0.5,0.5
47,4,11,3,2362,0,0,0,24,24,99999,0,0,1891,0.592,14.208,0.6,0.6
47,4,12,3,1032,0,0,0,12,12,99999,0,0,1892,0.931,11.172,0.5,0.5
47,4,13,3,788,0,0,0,12,12,99999,0,0,1893,0.264,3.168,0.5,0.5
47,4,14,3,326,0,0,0,48,48,99999,0,0,1894,0.37,17.76,0.5,0.5
47,4,15,3,2066,0,0,0,10,10,99999,0,0,1895,0.288,2.88,0.6,0.6
47,4,16,3,61,0,0,0,30,30,99999,0,0,1896,0.1,3.0,0.4,0.4
47,4,17,3,1826,0,0,0,480,480,99999,0,0,1897,0.025,12.0,0.6,0.6
47,4,18,3,266,0,0,0,24,24,99999,0,0,1898,0.621,14.904,0.5,0.5
47,4,19,3,3400,0,0,0,48,48,99999,0,0,1899,0.144,6.912,0.6,0.6
47,4,20,3,2724,0,0,0,12,12,99999,0,0,1900,0.715,8.58,0.6,0.6
47,4,21,3,101,0,0,0,48,48,99999,0,0,1901,0.233,11.184,0.4,0.4
47,4,22,3,4693,0,0,0,24,24,99999,0,0,1902,0.625,15.0,0.6,0.6
47,4,23,3,2577,0,0,0,24,24,99999,0,0,1903,0.577,13.848,0.6,0.6
47,4,24,3,1073,0,0,0,12,12,99999,0,0,1904,0.467,5.604,0.5,0.5
47,4,25,3,548,0,0,0,24,24,99999,0,0,1905,0.176,4.224,0.5,0.5
47,4,26,3,353,0,0,0,12,12,99999,0,0,1906,5.625,67.5,0.5,0.5
47,4,27,3,2589,0,0,0,28,28,99999,0,0,1907,0.261,7.308,0.6,0.6
47,4,28,3,663,0,0,0,12,12,99999,0,0,1908,0.257,3.084,0.5,0.5
47,4,29,3,3176,0,0,0,276,276,99999,0,0,1909,0.058,16.008,0.6,0.6
47,4,30,3,3931,0,0,0,10,10,99999,0,0,1910,0.2,2.0,0.6,0.6
47,4,31,3,4362,0,0,0,24,24,99999,0,0,1911,0.317,7.608,0.6,0.6
47,4,32,3,457,0,0,0,12,12,99999,0,0,1912,0.666,7.992,0.5,0.5
47,4,33,3,3828,0,0,0,36,36,99999,0,0,1913,0.093,3.348,0.6,0.6
47,4,34,3,627,0,0,0,12,12,99999,0,0,1914,0.181,2.172,0.5,0.5
47,4,35,3,2392,0,0,0,12,12,99999,0,0,1915,0.637,7.644,0.6,0.6
47,4,36,3,3419,0,0,0,36,36,99999,0,0,1916,0.175,6.3,0.6,0.6
47,4,37,3,2567,0,0,0,39,39,99999,0,0,1917,0.1,3.9,0.6,0.6
47,4,38,3,4842,0,0,0,48,48,99999,0,0,1918,0.347,16.656,0.6,0.6
47,4,39,3,172,0,0,0,48,48,99999,0,0,1919,0.3,14.4,0.5,0.5
48,4,0,3,43,0,0,0,12,12,99999,0,0,1920,0.218,2.616,0.4,0.4
48,4,1,3,3930,0,0,0,6,6,99999,0,0,1921,1.252,7.512,0.6,0.6
48,4,2,3,2258,0,0,0,12,12,99999,0,0,1922,0.925,11.1,0.6,0.6
48,4,3,3,150,0,0,0,24,24,99999,0,0,1923,0.503,12.072,0.5,0.5
48,4,4,3,566,0,0,0,6,6,99999,0,0,1924,0.4,2.4,0.5,0.5
48,4,5,3,264,0,0,0,8,8,99999,0,0,1925,2.145,17.16,0.5,0.5
48,4,6,3,85,0,0,0,12,12,99999,0,0,1926,1.332,15.984,0.4,0.4
48,4,7,3,2696,0,0,0,12,12,99999,0,0,1927,1.198,14.376,0.6,0.6
48,4,8,3,1775,0,0,0,12,12,99999,0,0,1928,0.402,4.824,0.6,0.6
48,4,9,3,796,0,0,0,20,20,99999,0,0,1929,0.195,3.9,0.5,0.5
48,4,10,3,573,0,0,0,6,6,99999,0,0,1930,0.387,2.322,0.5,0.5
48,4,11,3,2106,0,0,0,16,16,99999,0,0,1931,0.696,11.136,0.6,0.6
48,4,12,3,652,0,0,0,10,10,99999,0,0,1932,0.256,2.56,0.5,0.5
48,4,13,3,1706,0,0,0,24,24,99999,0,0,1933,0.103,2.472,0.6,0.6
48,4,14,3,330,0,0,0,24,24,99999,0,0,1934,0.482,11.568,0.5,0.5
48,4,15,3,940,0,0,0,72,72,99999,0,0,1935,0.278,20.016,0.5,0.5
48,4,16,3,2685,0,0,0,12,12,99999,0,0,1936,0.905,10.86,0.6,0.6
48,4,17,3,4889,0,0,0,48,48,99999,0,0,1937,0.102,4.896,0.6,0.6
48,4,18,3,3946,0,0,0,36,36,99999,0,0,1938,0.174,6.264,0.6,0.6
48,4,19,3,4180,0,0,0,24,24,99999,0,0,1939,0.229,5.496,0.6,0.6
48,4,20,3,1877,0,0,0,24,24,99999,0,0,1940,0.261,6.264,0.6,0.6
48,4,21,3,2965,0,0,0,54,54,99999,0,0,1941,0.167,9.018,0.6,0.6
48,4,22,3,2006,0,0,0,6,6,99999,0,0,1942,1.898,11.388,0.6,0.6
48,4,23,3,462,0,0,0,12,12,99999,0,0,1943,0.801,9.612,0.5,0.5
48,4,24,3,527,0,0,0,12,12,99999,0,0,1944,0.224,2.688,0.5,0.5
48,4,25,3,7,0,0,0,48,48,99999,0,0,1945,0.386,18.528,0.4,0.4
48,4,26,3,594,0,0,0,24,24,99999,0,0,1946,0.112,2.688,0.5,0.5
48,4,27,3,2734,0,0,0,24,24,99999,0,0,1947,0.567,13.608,0.6,0.6
48,4,28,3,45,0,0,0,10,10,99999,0,0,1948,0.181,1.81,0.4,0.4
48,4,29,3,4858,0,0,0,48,48,99999,0,0,1949,0.307,14.736,0.6,0.6
48,4,30,3,66,0,0,0,30,30,99999,0,0,1950,0.112,3.36,0.4,0.4
48,4,31,3,900,0,0,0,30,30,99999,0,0,1951,0.104,3.12,0.5,0.5
48,4,32,3,4870,0,0,0,40,40,99999,0,0,1952,0.09,3.6,0.6,0.6
48,4,33,3,2572,0,0,0,12,12,99999,0,0,1953,0.263,3.156,0.6,0.6
48,4,34,3,1114,0,0,0,24,24,99999,0,0,1954,0.446,10.704,0.5,0.5
48,4,35,3,889,0,0,0,12,12,99999,0,0,1955,0.208,2.496,0.5,0.5
48,4,36,3,53,0,0,0,30,30,99999,0,0,1956,0.118,3.54,0.4,0.4
48,4,37,3,4422,0,0,0,12,12,99999,0,0,1957,1.466,17.592,0.6,0.6
48,4,38,3,251,0,0,0,24,24,99999,0,0,1958,0.649,15.576,0.5,0.5
48,4,39,3,958,0,0,0,60,60,99999,0,0,1959,0.081,4.86,0.5,0.5
49,4,0,3,19,0,0,0,24,24,99999,0,0,1960,0.62,14.88,0.4,0.4
49,4,1,3,548,0,0,0,24,24,99999,0,0,1961,0.176,4.224,0.5,0.5
49,4,2,3,2754,0,0,0,12,12,99999,0,0,1962,1.05,12.6,0.6,0.6
49,4,3,3,15,0,0,0,24,24,99999,0,0,1963,0.624,14.976,0.4,0.4
49,4,4,3,4365,0,0,0,40,40,99999,0,0,1964,0.275,11.0,0.6,0.6
49,4,5,3,39,0,0,0,16,16,99999,0,0,1965,0.179,2.864,0.4,0.4
49,4,6,3,2371,0,0,0,36,36,99999,0,0,1966,0.221,7.956,0.6,0.6
49,4,7,3,1685,0,0,0,36,36,99999,0,0,1967,0.455,16.38,0.6,0.6
49,4,8,3,3488,0,0,0,24,24,99999,0,0,1968,0.406,9.744,0.6,0.6
49,4,9,3,1908,0,0,0,12,12,99999,0,0,1969,0.079,0.948,0.6,0.6
49,4,10,3,972,0,0,0,6,6,99999,0,0,1970,0.533,3.198,0.5,0.5
49,4,11,3,1163,0,0,0,96,96,99999,0,0,1971,0.15,14.4,0.5,0.5
49,4,12,3,2037,0,0,0,18,18,99999,0,0,1972,0.41,7.38,0.6,0.6
49,4,13,3,181,0,0,0,24,24,99999,0,0,1973,0.674,16.176,0.5,0.5
49,4,14,3,103,0,0,0,6,6,99999,0,0,1974,2.218,13.308,0.5,0.5
49,4,15,3,2041,0,0,0,18,18,99999,0,0,1975,0.41,7.38,0.6,0.6
49,4,16,3,4546,0,0,0,24,24,99999,0,0,1976,0.425,10.2,0.6,0.6
49,4,17,3,803,0,0,0,24,24,99999,0,0,1977,0.215,5.16,0.5,0.5
49,4,18,3,2519,0,0,0,24,24,99999,0,0,1978,0.233,5.592,0.6,0.6
49,4,19,3,87,0,0,0,48,48,99999,0,0,1979,0.417,20.016,0.4,0.4
49,4,20,3,1049,0,0,0,36,36,99999,0,0,1980,0.258,9.288,0.5,0.5
49,4,21,3,4509,0,0,0,12,12,99999,0,0,1981,0.748,8.976,0.6,0.6
49,4,22,3,1363,0,0,0,72,72,99999,0,0,1982,0.332,23.904,0.6,0.6
49,4,23,3,148,0,0,0,96,96,99999,0,0,1983,0.28,26.88,0.5,0.5
49,4,24,3,590,0,0,0,12,12,99999,0,0,1984,0.242,2.904,0.5,0.5
49,4,25,3,4133,0,0,0,12,12,99999,0,0,1985,0.45,5.4,0.6,0.6
49,4,26,3,2704,0,0,0,12,12,99999,0,0,1986,1.193,14.316,0.6,0.6
49,4,27,3,4965,0,0,0,20,20,99999,0,0,1987,0.061,1.22,0.6,0.6
49,4,28,3,4968,0,0,0,24,24,99999,0,0,1988,0.05,1.2,0.6,0.6
49,4,29,3,500,0,0,0,48,48,99999,0,0,1989,0.085,4.08,0.5,0.5
49,4,30,3,543,0,0,0,12,12,99999,0,0,1990,0.175,2.1,0.5,0.5
49,4,31,3,4996,0,0,0,24,24,99999,0,0,1991,0.064,1.536,0.6,0.6
49,4,32,3,296,0,0,0,24,24,99999,0,0,1992,0.687,16.488,0.5,0.5
49,4,33,3,426,0,0,0,6,6,99999,0,0,1993,1.783,10.698,0.5,0.5
49,4,34,3,473,0,0,0,36,36,99999,0,0,1994,0.138,4.968,0.5,0.5
49,4,35,3,89,0,0,0,24,24,99999,0,0,1995,0.423,10.152,0.4,0.4
49,4,36,3,2867,0,0,0,24,24,99999,0,0,1996,0.478,11.472,0.6,0.6
49,4,37,3,899,0,0,0,30,30,99999,0,0,1997,0.106,3.18,0.5,0.5
49,4,38,3,336,0,0,0,12,12,99999,0,0,1998,0.894,10.728,0.5,0.5
49,4,39,3,3166,0,0,0,40,40,99999,0,0,1999,0.206,8.24,0.6,0.6
50,4,0,3,573,0,0,0,6,6,99999,0,0,2000,0.387,2.322,0.5,0.5
50,4,1,3,2933,0,0,0,12,12,99999,0,0,2001,0.6,7.2,0.6,0.6
50,4,2,3,425,0,0,0,6,6,99999,0,0,2002,1.842,11.052,0.5,0.5
50,4,3,3,3740,0,0,0,24,24,99999,0,0,2003,0.228,5.472,0.6,0.6
50,4,4,3,1839,0,0,0,12,12,99999,0,0,2004,0.812,9.744,0.6,0.6
50,4,5,3,253,0,0,0,12,12,99999,0,0,2005,1.322,15.864,0.5,0.5
50,4,6,3,4311,0,0,0,20,20,99999,0,0,2006,0.238,4.76,0.6,0.6
50,4,7,3,1658,0,0,0,12,12,99999,0,0,2007,1.021,12.252,0.6,0.6
50,4,8,3,4942,0,0,0,80,80,99999,0,0,2008,0.036,2.88,0.6,0.6
50,4,9,3,63,0,0,0,30,30,99999,0,0,2009,0.108,3.24,0.4,0.4
50,4,10,3,1733,0,0,0,4,4,99999,0,0,2010,3.6,14.4,0.6,0.6
50,4,11,3,264,0,0,0,8,8,99999,0,0,2011,2.145,17.16,0.5,0.5
50,4,12,3,3571,0,0,0,12,12,99999,0,0,2012,0.148,1.776,0.6,0.6
50,4,13,3,639,0,0,0,12,12,99999,0,0,2013,0.232,2.784,0.5,0.5
50,4,14,3,4864,0,0,0,10,10,99999,0,0,2014,0.423,4.23,0.6,0.6
50,4,15,3,919,0,0,0,24,24,99999,0,0,2015,0.156,3.744,0.5,0.5
50,4,16,3,2380,0,0,0,18,18,99999,0,0,2016,0.644,11.592,0.6,0.6
50,4,17,3,1113,0,0,0,48,48,99999,0,0,2017,0.268,12.864,0.5,0.5
50,4,18,3,2800,0,0,0,12,12,99999,0,0,2018,0.915,10.98,0.6,0.6
50,4,19,3,429,0,0,0,6,6,99999,0,0,2019,2.265,13.59,0.5,0.5
50,4,20,3,4375,0,0,0,15,15,99999,0,0,2020,0.32,4.8,0.6,0.6
50,4,21,3,560,0,0,0,12,12,99999,0,0,2021,0.088,1.056,0.5,0.5
50,4,22,3,2819,0,0,0,24,24,99999,0,0,2022,0.545,13.08,0.6,0.6
50,4,23,3,2552,0,0,0,27,27,99999,0,0,2023,0.2,5.4,0.6,0.6
50,4,24,3,2252,0,0,0,24,24,99999,0,0,2024,0.733,17.592,0.6,0.6
50,4,25,3,905,0,0,0,12,12,99999,0,0,2025,0.176,2.112,0.5,0.5
50,4,26,3,2197,0,0,0,12,12,99999,0,0,2026,0.885,10.62,0.6,0.6
50,4,27,3,24,0,0,0,96,96,99999,0,0,2027,0.278,26.688,0.4,0.4
50,4,28,3,2101,0,0,0,6,6,99999,0,0,2028,2.279,13.674,0.6,0.6
50,4,29,3,2160,0,0,0,12,12,99999,0,0,2029,1.128,13.536,0.6,0.6
50,4,30,3,4716,0,0,0,48,48,99999,0,0,2030,0.318,15.264,0.6,0.6
50,4,31,3,1485,0,0,0,12,12,99999,0,0,2031,0.618,7.416,0.6,0.6
50,4,32,3,2047,0,0,0,18,18,99999,0,0,2032,0.41,7.38,0.6,0.6
50,4,33,3,3311,0,0,0,48,48,99999,0,0,2033,0.025,1.2,0.6,0.6
50,4,34,3,4,0,0,0,6,6,99999,0,0,2034,2.228,13.368,0.4,0.4
50,4,35,3,1990,0,0,0,4,4,99999,0,0,2035,2.708,10.832,0.6,0.6
50,4,36,3,388,0,0,0,6,6,99999,0,0,2036,1.817,10.902,0.5,0.5
50,4,37,3,3103,0,0,0,72,72,99999,0,0,2037,0.233,16.776,0.6,0.6
50,4,38,3,2079,0,0,0,6,6,99999,0,0,2038,1.97,11.82,0.6,0.6
50,4,39,3,1982,0,0,0,8,8,99999,0,0,2039,0.878,7.024,0.6,0.6
51,4,0,3,4512,0,0,0,12,12,99999,0,0,2040,1.333,15.996,0.6,0.6
51,4,1,3,1020,0,0,0,6,6,99999,0,0,2041,2.007,12.042,0.5,0.5
51,4,2,3,754,0,0,0,12,12,99999,0,0,2042,0.325,3.9,0.5,0.5
51,4,3,3,485,0,0,0,6,6,99999,0,0,2043,1.69,10.14,0.5,0.5
51,4,4,3,2447,0,0,0,12,12,99999,0,0,2044,0.558,6.696,0.6,0.6
51,4,5,3,2183,0,0,0,18,18,99999,0,0,2045,0.667,12.006,0.6,0.6
51,4,6,3,1151,0,0,0,96,96,99999,0,0,2046,0.161,15.456,0.5,0.5
51,4,7,3,54,0,0,0,30,30,99999,0,0,2047,0.092,2.76,0.4,0.4
51,4,8,3,1043,0,0,0,12,12,99999,0,0,2048,1.032,12.384,0.5,0.5
51,4,9,3,4204,0,0,0,40,40,99999,0,0,2049,0.623,24.92,0.6,0.6
51,4,10,3,572,0,0,0,6,6,99999,0,0,2050,0.4,2.4,0.5,0.5
51,4,11,3,3190,0,0,0,48,48,99999,0,0,2051,0.155,7.44,0.6,0.6
51,4,12,3,247,0,0,0,12,12,99999,0,0,2052,1.356,16.272,0.5,0.5
51,4,13,3,464,0,0,0,6,6,99999,0,0,2053,2.208,13.248,0.5,0.5
51,4,14,3,47,0,0,0,10,10,99999,0,0,2054,0.181,1.81,0.4,0.4
51,4,15,3,35,0,0,0,10,10,99999,0,0,2055,0.16,1.6,0.4,0.4
51,4,16,3,4291,0,0,0,36,36,99999,0,0,2056,0.258,9.288,0.6,0.6
51,4,17,3,511,0,0,0,16,16,99999,0,0,2057,0.675,10.8,0.5,0.5
51,4,18,3,125,0,0,0,12,12,99999,0,0,2058,1.417,17.004,0.5,0.5
51,4,19,3,2190,0,0,0,6,6,99999,0,0,2059,1.188,7.128,0.6,0.6
51,4,20,3,4667,0,0,0,48,48,99999,0,0,2060,0.167,8.016,0.6,0.6
51,4,21,3,1115,0,0,0,24,24,99999,0,0,2061,0.729,17.496,0.5,0.5
51,4,22,3,3710,0,0,0,36,36,99999,0,0,2062,0.224,8.064,0.6,0.6
51,4,23,3,694,0,0,0,24,24,99999,0,0,2063,0.275,6.6,0.5,0.5
51,4,24,3,538,0,0,0,6,6,99999,0,0,2064,0.382,2.292,0.5,0.5
51,4,25,3,90,0,0,0,48,48,99999,0,0,2065,0.269,12.912,0.4,0.4
51,4,26,3,4993,0,0,0,72,72,99999,0,0,2066,0.078,5.616,0.6,0.6
51,4,27,3,67,0,0,0,30,30,99999,0,0,2067,0.067,2.01,0.4,0.4
51,4,28,3,3122,0,0,0,120,120,99999,0,0,2068,0.025,3.0,0.6,0.6
51,4,29,3,260,0,0,0,12,12,99999,0,0,2069,1.381,16.572,0.5,0.5
51,4,30,3,889,0,0,0,12,12,99999,0,0,2070,0.208,2.496,0.5,0.5
51,4,31,3,1203,0,0,0,24,24,99999,0,0,2071,0.655,15.72,0.6,0.6
51,4,32,3,4097,0,0,0,24,24,99999,0,0,2072,0.518,12.432,0.6,0.6
51,4,33,3,204,0,0,0,24,24,99999,0,0,2073,0.606,14.544,0.5,0.5
51,4,34,3,1981,0,0,0,8,8,99999,0,0,2074,0.878,7.024,0.6,0.6
51,4,35,3,860,0,0,0,12,12,99999,0,0,2075,0.25,3.0,0.5,0.5
51,4,36,3,2174,0,0,0,12,12,99999,0,0,2076,0.75,9.0,0.6,0.6
51,4,37,3,1286,0,0,0,48,48,99999,0,0,2077,0.304,14.592,0.6,0.6
51,4,38,3,1008,0,0,0,6,6,99999,0,0,2078,2.188,13.128,0.5,0.5
51,4,39,3,3786,0,0,0,96,96,99999,0,0,2079,0.041,3.936,0.6,0.6
52,4,0,3,782,0,0,0,20,20,99999,0,0,2080,0.268,5.36,0.5,0.5
52,4,1,3,112,0,0,0,48,48,99999,0,0,2081,0.273,13.104,0.5,0.5
52,4,2,3,4841,0,0,0,48,48,99999,0,0,2082,0.347,16.656,0.6,0.6
52,4,3,3,731,0,0,0,36,36,99999,0,0,2083,0.028,1.008,0.5,0.5
52,4,4,3,130,0,0,0,48,48,99999,0,0,2084,0.368,17.664,0.5,0.5
52,4,5,3,2637,0,0,0,12,12,99999,0,0,2085,0.77,9.24,0.6,0.6
52,4,6,3,448,0,0,0,48,48,99999,0,0,2086,0.291,13.968,0.5,0.5
52,4,7,3,489,0,0,0,6,6,99999,0,0,2087,1.729,10.374,0.5,0.5
52,4,8,3,4766,0,0,0,96,96,99999,0,0,2088,0.195,18.72,0.6,0.6
52,4,9,3,3924,0,0,0,10,10,99999,0,0,2089,0.769,7.69,0.6,0.6
52,4,10,3,628,0,0,0,12,12,99999,0,0,2090,0.242,2.904,0.5,0.5
52,4,11,3,304,0,0,0,20,20,99999,0,0,2091,0.924,18.48,0.5,0.5
52,4,12,3,572,0,0,0,6,6,99999,0,0,2092,0.4,2.4,0.5,0.5
52,4,13,3,1175,0,0,0,24,24,99999,0,0,2093,0.525,12.6,0.5,0.5
52,4,14,3,3020,0,0,0,36,36,99999,0,0,2094,0.297,10.692,0.6,0.6
52,4,15,3,2936,0,0,0,24,24,99999,0,0,2095,0.312,7.488,0.6,0.6
52,4,16,3,2868,0,0,0,24,24,99999,0,0,2096,0.472,11.328,0.6,0.6
52,4,17,3,3638,0,0,0,12,12,99999,0,0,2097,0.484,5.808,0.6,0.6
52,4,18,3,1109,0,0,0,48,48,99999,0,0,2098,0.406,19.488,0.5,0.5
52,4,19,3,4839,0,0,0,96,96,99999,0,0,2099,0.221,21.216,0.6,0.6
52,4,20,3,3520,0,0,0,48,48,99999,0,0,2100,0.1,4.8,0.6,0.6
52,4,21,3,4348,0,0,0,126,126,99999,0,0,2101,0.162,20.412,0.6,0.6
52,4,22,3,544,0,0,0,16,16,99999,0,0,2102,0.179,2.864,0.5,0.5
52,4,23,3,4186,0,0,0,8,8,99999,0,0,2103,1.88,15.04,0.6,0.6
52,4,24,3,175,0,0,0,48,48,99999,0,0,2104,0.3,14.4,0.5,0.5
52,4,25,3,1981,0,0,0,8,8,99999,0,0,2105,0.878,7.024,0.6,0.6
52,4,26,3,95,0,0,0,96,96,99999,0,0,2106,0.165,15.84,0.4,0.4
52,4,27,3,637,0,0,0,12,12,99999,0,0,2107,0.279,3.348,0.5,0.5
52,4,28,3,4414,0,0,0,24,24,99999,0,0,2108,1.162,27.888,0.6,0.6
52,4,29,3,3337,0,0,0,8,8,99999,0,0,2109,0.312,2.496,0.6,0.6
52,4,30,3,4039,0,0,0,18,18,99999,0,0,2110,0.333,5.994,0.6,0.6
52,4,31,3,171,0,0,0,72,72,99999,0,0,2111,0.268,19.296,0.5,0.5
52,4,32,3,936,0,0,0,6,6,99999,0,0,2112,2.037,12.222,0.5,0.5
52,4,33,3,2399,0,0,0,12,12,99999,0,0,2113,0.818,9.816,0.6,0.6
52,4,34,3,2214,0,0,0,12,12,99999,0,0,2114,0.88,10.56,0.6,0.6
